id,geokret,lat,lon,elevation,country,distance,waypoint,author,comment,pictures_count,comments_count,username,app,app_ver,created_on_datetime,moved_on_datetime,updated_on_datetime,move_type,position,comment_hidden
6113789,69654,55.76023,37.61435,154,RU,3,VI32682,33605,"Москва в центре настолько ярко и празднично украшена ёлками, огнями и инсталяциями, что первый раз прошли мимо Сергей Сергеевича, и даже его не заметили. Более того, когда подошли во второй раз, то тоже не сразу заметили! Сверились по координатам - 30 метров. Долго вертели головой, наконец таки обнаружили. А он и не маленький совсем. Ну в общем, обнаружили. И на вопрос ответили. Автозачёт. Автору благодарность. 13 февраля 2025 г.",0,0,NULL,c:geo,2024.12.01,2025-02-13 07:42:48+00,2025-01-19 07:41:00+00,2025-03-22 18:23:00+00,5,0101000020E610000018265305A3CE424013B875374FE14B40,False
6113787,94898,55.76023,37.61435,154,RU,3,VI32682,33605,"Москва в центре настолько ярко и празднично украшена ёлками, огнями и инсталяциями, что первый раз прошли мимо Сергей Сергеевича, и даже его не заметили. Более того, когда подошли во второй раз, то тоже не сразу заметили! Сверились по координатам - 30 метров. Долго вертели головой, наконец таки обнаружили. А он и не маленький совсем. Ну в общем, обнаружили. И на вопрос ответили. Автозачёт. Автору благодарность. 13 февраля 2025 г.",0,0,NULL,c:geo,2024.12.01,2025-02-13 07:42:47+00,2025-01-19 07:41:00+00,2025-03-22 18:23:00+00,5,0101000020E610000018265305A3CE424013B875374FE14B40,False
6113785,85793,55.76023,37.61435,154,RU,3,VI32682,33605,"Москва в центре настолько ярко и празднично украшена ёлками, огнями и инсталяциями, что первый раз прошли мимо Сергей Сергеевича, и даже его не заметили. Более того, когда подошли во второй раз, то тоже не сразу заметили! Сверились по координатам - 30 метров. Долго вертели головой, наконец таки обнаружили. А он и не маленький совсем. Ну в общем, обнаружили. И на вопрос ответили. Автозачёт. Автору благодарность. 13 февраля 2025 г.",0,0,NULL,c:geo,2024.12.01,2025-02-13 07:42:46+00,2025-01-19 07:41:00+00,2025-03-22 18:23:00+00,5,0101000020E610000018265305A3CE424013B875374FE14B40,False
6113786,96505,55.76023,37.61435,154,RU,3,VI32682,33605,"Москва в центре настолько ярко и празднично украшена ёлками, огнями и инсталяциями, что первый раз прошли мимо Сергей Сергеевича, и даже его не заметили. Более того, когда подошли во второй раз, то тоже не сразу заметили! Сверились по координатам - 30 метров. Долго вертели головой, наконец таки обнаружили. А он и не маленький совсем. Ну в общем, обнаружили. И на вопрос ответили. Автозачёт. Автору благодарность. 13 февраля 2025 г.",0,0,NULL,c:geo,2024.12.01,2025-02-13 07:42:46+00,2025-01-19 07:41:00+00,2025-03-22 18:23:00+00,5,0101000020E610000018265305A3CE424013B875374FE14B40,False
6113783,73913,55.76023,37.61435,154,RU,3,VI32682,33605,"Москва в центре настолько ярко и празднично украшена ёлками, огнями и инсталяциями, что первый раз прошли мимо Сергей Сергеевича, и даже его не заметили. Более того, когда подошли во второй раз, то тоже не сразу заметили! Сверились по координатам - 30 метров. Долго вертели головой, наконец таки обнаружили. А он и не маленький совсем. Ну в общем, обнаружили. И на вопрос ответили. Автозачёт. Автору благодарность. 13 февраля 2025 г.",0,0,NULL,c:geo,2024.12.01,2025-02-13 07:42:45+00,2025-01-19 07:41:00+00,2025-03-22 18:23:00+00,5,0101000020E610000018265305A3CE424013B875374FE14B40,False
6113784,73911,55.76023,37.61435,154,RU,3,VI32682,33605,"Москва в центре настолько ярко и празднично украшена ёлками, огнями и инсталяциями, что первый раз прошли мимо Сергей Сергеевича, и даже его не заметили. Более того, когда подошли во второй раз, то тоже не сразу заметили! Сверились по координатам - 30 метров. Долго вертели головой, наконец таки обнаружили. А он и не маленький совсем. Ну в общем, обнаружили. И на вопрос ответили. Автозачёт. Автору благодарность. 13 февраля 2025 г.",0,0,NULL,c:geo,2024.12.01,2025-02-13 07:42:45+00,2025-01-19 07:41:00+00,2025-03-22 18:23:00+00,5,0101000020E610000018265305A3CE424013B875374FE14B40,False
6113782,91701,55.76023,37.61435,154,RU,3,VI32682,33605,"Москва в центре настолько ярко и празднично украшена ёлками, огнями и инсталяциями, что первый раз прошли мимо Сергей Сергеевича, и даже его не заметили. Более того, когда подошли во второй раз, то тоже не сразу заметили! Сверились по координатам - 30 метров. Долго вертели головой, наконец таки обнаружили. А он и не маленький совсем. Ну в общем, обнаружили. И на вопрос ответили. Автозачёт. Автору благодарность. 13 февраля 2025 г.",0,0,NULL,c:geo,2024.12.01,2025-02-13 07:42:44+00,2025-01-19 07:41:00+00,2025-03-22 18:23:00+00,5,0101000020E610000018265305A3CE424013B875374FE14B40,False
6113781,88385,55.76023,37.61435,154,RU,3,VI32682,33605,"Москва в центре настолько ярко и празднично украшена ёлками, огнями и инсталяциями, что первый раз прошли мимо Сергей Сергеевича, и даже его не заметили. Более того, когда подошли во второй раз, то тоже не сразу заметили! Сверились по координатам - 30 метров. Долго вертели головой, наконец таки обнаружили. А он и не маленький совсем. Ну в общем, обнаружили. И на вопрос ответили. Автозачёт. Автору благодарность. 13 февраля 2025 г.",0,0,NULL,c:geo,2024.12.01,2025-02-13 07:42:43+00,2025-01-19 07:41:00+00,2025-03-22 18:23:00+00,5,0101000020E610000018265305A3CE424013B875374FE14B40,False
6113779,92740,55.76023,37.61435,154,RU,3,VI32682,33605,"Москва в центре настолько ярко и празднично украшена ёлками, огнями и инсталяциями, что первый раз прошли мимо Сергей Сергеевича, и даже его не заметили. Более того, когда подошли во второй раз, то тоже не сразу заметили! Сверились по координатам - 30 метров. Долго вертели головой, наконец таки обнаружили. А он и не маленький совсем. Ну в общем, обнаружили. И на вопрос ответили. Автозачёт. Автору благодарность. 13 февраля 2025 г.",0,0,NULL,c:geo,2024.12.01,2025-02-13 07:42:42+00,2025-01-19 07:41:00+00,2025-03-22 18:23:00+00,5,0101000020E610000018265305A3CE424013B875374FE14B40,False
6113780,72017,55.76023,37.61435,154,RU,3,VI32682,33605,"Москва в центре настолько ярко и празднично украшена ёлками, огнями и инсталяциями, что первый раз прошли мимо Сергей Сергеевича, и даже его не заметили. Более того, когда подошли во второй раз, то тоже не сразу заметили! Сверились по координатам - 30 метров. Долго вертели головой, наконец таки обнаружили. А он и не маленький совсем. Ну в общем, обнаружили. И на вопрос ответили. Автозачёт. Автору благодарность. 13 февраля 2025 г.",0,0,NULL,c:geo,2024.12.01,2025-02-13 07:42:42+00,2025-01-19 07:41:00+00,2025-03-22 18:23:00+00,5,0101000020E610000018265305A3CE424013B875374FE14B40,False
6113778,91688,55.76023,37.61435,154,RU,3,VI32682,33605,"Москва в центре настолько ярко и празднично украшена ёлками, огнями и инсталяциями, что первый раз прошли мимо Сергей Сергеевича, и даже его не заметили. Более того, когда подошли во второй раз, то тоже не сразу заметили! Сверились по координатам - 30 метров. Долго вертели головой, наконец таки обнаружили. А он и не маленький совсем. Ну в общем, обнаружили. И на вопрос ответили. Автозачёт. Автору благодарность. 13 февраля 2025 г.",0,0,NULL,c:geo,2024.12.01,2025-02-13 07:42:41+00,2025-01-19 07:41:00+00,2025-03-22 18:23:00+00,5,0101000020E610000018265305A3CE424013B875374FE14B40,False
6113776,81057,55.76023,37.61435,154,RU,3,VI32682,33605,"Москва в центре настолько ярко и празднично украшена ёлками, огнями и инсталяциями, что первый раз прошли мимо Сергей Сергеевича, и даже его не заметили. Более того, когда подошли во второй раз, то тоже не сразу заметили! Сверились по координатам - 30 метров. Долго вертели головой, наконец таки обнаружили. А он и не маленький совсем. Ну в общем, обнаружили. И на вопрос ответили. Автозачёт. Автору благодарность. 13 февраля 2025 г.",0,0,NULL,c:geo,2024.12.01,2025-02-13 07:42:40+00,2025-01-19 07:41:00+00,2025-03-22 18:23:00+00,5,0101000020E610000018265305A3CE424013B875374FE14B40,False
6113777,72840,55.76023,37.61435,154,RU,3,VI32682,33605,"Москва в центре настолько ярко и празднично украшена ёлками, огнями и инсталяциями, что первый раз прошли мимо Сергей Сергеевича, и даже его не заметили. Более того, когда подошли во второй раз, то тоже не сразу заметили! Сверились по координатам - 30 метров. Долго вертели головой, наконец таки обнаружили. А он и не маленький совсем. Ну в общем, обнаружили. И на вопрос ответили. Автозачёт. Автору благодарность. 13 февраля 2025 г.",0,0,NULL,c:geo,2024.12.01,2025-02-13 07:42:40+00,2025-01-19 07:41:00+00,2025-03-22 18:23:00+00,5,0101000020E610000018265305A3CE424013B875374FE14B40,False
6113775,92495,55.76023,37.61435,154,RU,3,VI32682,33605,"Москва в центре настолько ярко и празднично украшена ёлками, огнями и инсталяциями, что первый раз прошли мимо Сергей Сергеевича, и даже его не заметили. Более того, когда подошли во второй раз, то тоже не сразу заметили! Сверились по координатам - 30 метров. Долго вертели головой, наконец таки обнаружили. А он и не маленький совсем. Ну в общем, обнаружили. И на вопрос ответили. Автозачёт. Автору благодарность. 13 февраля 2025 г.",0,0,NULL,c:geo,2024.12.01,2025-02-13 07:42:39+00,2025-01-19 07:41:00+00,2025-03-22 18:23:00+00,5,0101000020E610000018265305A3CE424013B875374FE14B40,False
6113774,91595,55.76023,37.61435,154,RU,3,VI32682,33605,"Москва в центре настолько ярко и празднично украшена ёлками, огнями и инсталяциями, что первый раз прошли мимо Сергей Сергеевича, и даже его не заметили. Более того, когда подошли во второй раз, то тоже не сразу заметили! Сверились по координатам - 30 метров. Долго вертели головой, наконец таки обнаружили. А он и не маленький совсем. Ну в общем, обнаружили. И на вопрос ответили. Автозачёт. Автору благодарность. 13 февраля 2025 г.",0,0,NULL,c:geo,2024.12.01,2025-02-13 07:42:38+00,2025-01-19 07:41:00+00,2025-03-22 18:23:00+00,5,0101000020E610000018265305A3CE424013B875374FE14B40,False
6113773,69326,55.76023,37.61435,154,RU,3,VI32682,33605,"Москва в центре настолько ярко и празднично украшена ёлками, огнями и инсталяциями, что первый раз прошли мимо Сергей Сергеевича, и даже его не заметили. Более того, когда подошли во второй раз, то тоже не сразу заметили! Сверились по координатам - 30 метров. Долго вертели головой, наконец таки обнаружили. А он и не маленький совсем. Ну в общем, обнаружили. И на вопрос ответили. Автозачёт. Автору благодарность. 13 февраля 2025 г.",0,0,NULL,c:geo,2024.12.01,2025-02-13 07:42:38+00,2025-01-19 07:41:00+00,2025-03-22 18:23:00+00,5,0101000020E610000018265305A3CE424013B875374FE14B40,False
6113772,67986,55.76023,37.61435,154,RU,3,VI32682,33605,"Москва в центре настолько ярко и празднично украшена ёлками, огнями и инсталяциями, что первый раз прошли мимо Сергей Сергеевича, и даже его не заметили. Более того, когда подошли во второй раз, то тоже не сразу заметили! Сверились по координатам - 30 метров. Долго вертели головой, наконец таки обнаружили. А он и не маленький совсем. Ну в общем, обнаружили. И на вопрос ответили. Автозачёт. Автору благодарность. 13 февраля 2025 г.",0,0,NULL,c:geo,2024.12.01,2025-02-13 07:42:37+00,2025-01-19 07:41:00+00,2025-03-22 18:23:00+00,5,0101000020E610000018265305A3CE424013B875374FE14B40,False
6113771,91563,55.76023,37.61435,154,RU,3,VI32682,33605,"Москва в центре настолько ярко и празднично украшена ёлками, огнями и инсталяциями, что первый раз прошли мимо Сергей Сергеевича, и даже его не заметили. Более того, когда подошли во второй раз, то тоже не сразу заметили! Сверились по координатам - 30 метров. Долго вертели головой, наконец таки обнаружили. А он и не маленький совсем. Ну в общем, обнаружили. И на вопрос ответили. Автозачёт. Автору благодарность. 13 февраля 2025 г.",0,0,NULL,c:geo,2024.12.01,2025-02-13 07:42:36+00,2025-01-19 07:41:00+00,2025-03-22 18:23:00+00,5,0101000020E610000018265305A3CE424013B875374FE14B40,False
6113770,91963,55.76023,37.61435,154,RU,3,VI32682,33605,"Москва в центре настолько ярко и празднично украшена ёлками, огнями и инсталяциями, что первый раз прошли мимо Сергей Сергеевича, и даже его не заметили. Более того, когда подошли во второй раз, то тоже не сразу заметили! Сверились по координатам - 30 метров. Долго вертели головой, наконец таки обнаружили. А он и не маленький совсем. Ну в общем, обнаружили. И на вопрос ответили. Автозачёт. Автору благодарность. 13 февраля 2025 г.",0,0,NULL,c:geo,2024.12.01,2025-02-13 07:42:36+00,2025-01-19 07:41:00+00,2025-03-22 18:23:00+00,5,0101000020E610000018265305A3CE424013B875374FE14B40,False
6113769,94387,55.76023,37.61435,154,RU,3,VI32682,33605,"Москва в центре настолько ярко и празднично украшена ёлками, огнями и инсталяциями, что первый раз прошли мимо Сергей Сергеевича, и даже его не заметили. Более того, когда подошли во второй раз, то тоже не сразу заметили! Сверились по координатам - 30 метров. Долго вертели головой, наконец таки обнаружили. А он и не маленький совсем. Ну в общем, обнаружили. И на вопрос ответили. Автозачёт. Автору благодарность. 13 февраля 2025 г.",0,0,NULL,c:geo,2024.12.01,2025-02-13 07:42:35+00,2025-01-19 07:41:00+00,2025-03-22 18:23:00+00,5,0101000020E610000018265305A3CE424013B875374FE14B40,False
6113768,84016,55.76023,37.61435,154,RU,3,VI32682,33605,"Москва в центре настолько ярко и празднично украшена ёлками, огнями и инсталяциями, что первый раз прошли мимо Сергей Сергеевича, и даже его не заметили. Более того, когда подошли во второй раз, то тоже не сразу заметили! Сверились по координатам - 30 метров. Долго вертели головой, наконец таки обнаружили. А он и не маленький совсем. Ну в общем, обнаружили. И на вопрос ответили. Автозачёт. Автору благодарность. 13 февраля 2025 г.",0,0,NULL,c:geo,2024.12.01,2025-02-13 07:42:34+00,2025-01-19 07:41:00+00,2025-03-22 18:23:00+00,5,0101000020E610000018265305A3CE424013B875374FE14B40,False
6113767,91691,55.76023,37.61435,154,RU,3,VI32682,33605,"Москва в центре настолько ярко и празднично украшена ёлками, огнями и инсталяциями, что первый раз прошли мимо Сергей Сергеевича, и даже его не заметили. Более того, когда подошли во второй раз, то тоже не сразу заметили! Сверились по координатам - 30 метров. Долго вертели головой, наконец таки обнаружили. А он и не маленький совсем. Ну в общем, обнаружили. И на вопрос ответили. Автозачёт. Автору благодарность. 13 февраля 2025 г.",0,0,NULL,c:geo,2024.12.01,2025-02-13 07:42:33+00,2025-01-19 07:41:00+00,2025-03-22 18:23:00+00,5,0101000020E610000018265305A3CE424013B875374FE14B40,False
6113766,90882,55.76023,37.61435,154,RU,3,VI32682,33605,"Москва в центре настолько ярко и празднично украшена ёлками, огнями и инсталяциями, что первый раз прошли мимо Сергей Сергеевича, и даже его не заметили. Более того, когда подошли во второй раз, то тоже не сразу заметили! Сверились по координатам - 30 метров. Долго вертели головой, наконец таки обнаружили. А он и не маленький совсем. Ну в общем, обнаружили. И на вопрос ответили. Автозачёт. Автору благодарность. 13 февраля 2025 г.",0,0,NULL,c:geo,2024.12.01,2025-02-13 07:42:33+00,2025-01-19 07:41:00+00,2025-03-22 18:23:00+00,5,0101000020E610000018265305A3CE424013B875374FE14B40,False
6113764,88385,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:47+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113763,91701,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:46+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113762,77385,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:46+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113761,91563,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:45+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113760,84016,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:44+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113759,91688,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:43+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113758,72017,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:43+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113757,69654,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:42+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113755,87580,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:41+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113756,91963,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:41+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113754,98213,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:40+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113752,46291,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:39+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113753,96505,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:39+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113750,94390,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:38+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113751,92495,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:38+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113749,91691,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:37+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113747,91595,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:36+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113748,69791,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:36+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113745,94898,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:35+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113746,88400,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:35+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113744,72840,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:34+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113742,69326,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:33+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113743,81057,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:33+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113741,74065,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:32+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113739,73911,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:31+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113740,87526,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:31+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113737,90864,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:30+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113738,92740,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:30+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113736,95978,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:29+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113734,57053,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:28+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113735,94387,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:28+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113733,88920,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:27+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
6113731,73913,55.73413,37.64513,125,RU,4,VI14697,33605,"Были на мюзикле в Доме музыки. После представления вышли на смотровую, пофотали окрестности, нашли ответ на вопрос. Автозачёт. Автору спасибо.",0,0,NULL,c:geo,2024.12.01,2025-02-13 06:57:26+00,2025-01-18 18:25:00+00,2025-03-22 18:23:00+00,5,0101000020E610000091D5AD9E93D242409981CAF8F7DD4B40,False
